session_date,contract,dir,signal_from_utc,entry_utc,exit_utc,prior_move_pts,entry_px,exit_px,points,gross_usd,net_usd,cum_gross,cum_net
2015-09-30,201512,SHORT,2015-09-30 02:00:00+00:00,2015-09-30 04:00:00+00:00,2015-09-30 06:00:00+00:00,0.02,14.59,14.595,-0.005,-5.0,-36.2,21920.0,-56423.2
2015-10-01,201512,SHORT,2015-09-30 22:00:00+00:00,2015-10-01 00:00:00+00:00,2015-10-01 02:00:00+00:00,0.015,14.51,14.54,-0.03,-30.0,-61.2,21890.0,-56484.4
2015-10-01,201512,SHORT,2015-10-01 02:00:00+00:00,2015-10-01 04:00:00+00:00,2015-10-01 06:00:00+00:00,0.02,14.56,14.54,0.02,20.0,-11.2,21910.0,-56495.6
2015-10-02,201512,SHORT,2015-10-01 22:00:00+00:00,2015-10-02 00:00:00+00:00,2015-10-02 02:00:00+00:00,0.02,14.52,14.51,0.01,10.0,-21.2,21920.0,-56516.8
2015-10-02,201512,LONG,2015-10-02 02:00:00+00:00,2015-10-02 04:00:00+00:00,2015-10-02 06:00:00+00:00,-0.025,14.485,14.47,-0.015,-15.0,-46.2,21905.0,-56563.0
2015-10-05,201512,LONG,2015-10-04 22:00:00+00:00,2015-10-05 00:00:00+00:00,2015-10-05 02:00:00+00:00,-0.095,15.24,15.245,0.005,5.0,-26.2,21910.0,-56589.2
2015-10-05,201512,LONG,2015-10-05 02:00:00+00:00,2015-10-05 04:00:00+00:00,2015-10-05 06:00:00+00:00,-0.015,15.23,15.175,-0.055,-55.0,-86.2,21855.0,-56675.4
2015-10-06,201512,LONG,2015-10-05 22:00:00+00:00,2015-10-06 00:00:00+00:00,2015-10-06 02:00:00+00:00,-0.015,15.615,15.61,-0.005,-5.0,-36.2,21850.0,-56711.6
2015-10-06,201512,LONG,2015-10-06 02:00:00+00:00,2015-10-06 04:00:00+00:00,2015-10-06 06:00:00+00:00,-0.01,15.6,15.645,0.045,45.0,13.8,21895.0,-56697.8
2015-10-07,201512,SHORT,2015-10-06 22:00:00+00:00,2015-10-07 00:00:00+00:00,2015-10-07 02:00:00+00:00,0.035,15.93,15.93,-0.0,-0.0,-31.2,21895.0,-56729.0
2015-10-07,201512,LONG,2015-10-07 02:00:00+00:00,2015-10-07 04:00:00+00:00,2015-10-07 06:00:00+00:00,-0.035,15.895,15.975,0.08,80.0,48.8,21975.0,-56680.2
2015-10-08,201512,LONG,2015-10-07 22:00:00+00:00,2015-10-08 00:00:00+00:00,2015-10-08 02:00:00+00:00,-0.08,15.975,15.645,-0.33,-330.0,-361.2,21645.0,-57041.4
2015-10-08,201512,SHORT,2015-10-08 02:00:00+00:00,2015-10-08 04:00:00+00:00,2015-10-08 06:00:00+00:00,0.025,15.67,15.625,0.045,45.0,13.8,21690.0,-57027.6
2015-10-09,201512,LONG,2015-10-08 22:00:00+00:00,2015-10-09 00:00:00+00:00,2015-10-09 02:00:00+00:00,-0.015,15.67,15.655,-0.015,-15.0,-46.2,21675.0,-57073.8
2015-10-09,201512,SHORT,2015-10-09 02:00:00+00:00,2015-10-09 04:00:00+00:00,2015-10-09 06:00:00+00:00,0.12,15.775,15.815,-0.04,-40.0,-71.2,21635.0,-57145.0
2015-10-12,201512,SHORT,2015-10-11 23:30:00+00:00,2015-10-12 01:30:00+00:00,2015-10-12 03:30:00+00:00,0.055,15.845,15.795,0.05,50.0,18.8,21685.0,-57126.2
2015-10-13,201512,LONG,2015-10-12 22:00:00+00:00,2015-10-13 00:00:00+00:00,2015-10-13 02:00:00+00:00,-0.01,15.81,15.715,-0.095,-95.0,-126.2,21590.0,-57252.4
2015-10-13,201512,LONG,2015-10-13 02:00:00+00:00,2015-10-13 04:00:00+00:00,2015-10-13 06:00:00+00:00,-0.01,15.705,15.74,0.035,35.0,3.8,21625.0,-57248.6
2015-10-14,201512,LONG,2015-10-13 22:00:00+00:00,2015-10-14 00:00:00+00:00,2015-10-14 02:00:00+00:00,-0.02,15.875,15.975,0.1,100.0,68.8,21725.0,-57179.8
2015-10-14,201512,SHORT,2015-10-14 02:00:00+00:00,2015-10-14 04:00:00+00:00,2015-10-14 06:00:00+00:00,0.015,15.99,15.995,-0.005,-5.0,-36.2,21720.0,-57216.0
2015-10-15,201512,LONG,2015-10-14 22:00:00+00:00,2015-10-15 00:00:00+00:00,2015-10-15 02:00:00+00:00,-0.005,16.13,16.12,-0.01,-10.0,-41.2,21710.0,-57257.2
2015-10-15,201512,SHORT,2015-10-15 02:00:00+00:00,2015-10-15 04:00:00+00:00,2015-10-15 06:00:00+00:00,0.025,16.145,16.16,-0.015,-15.0,-46.2,21695.0,-57303.4
2015-10-16,201512,LONG,2015-10-15 22:00:00+00:00,2015-10-16 00:00:00+00:00,2015-10-16 02:00:00+00:00,-0.03,16.11,16.08,-0.03,-30.0,-61.2,21665.0,-57364.6
2015-10-16,201512,LONG,2015-10-16 02:00:00+00:00,2015-10-16 04:00:00+00:00,2015-10-16 06:00:00+00:00,-0.03,16.05,16.045,-0.005,-5.0,-36.2,21660.0,-57400.8
2015-10-19,201512,SHORT,2015-10-18 22:00:00+00:00,2015-10-19 00:00:00+00:00,2015-10-19 02:00:00+00:00,0.035,16.03,15.955,0.075,75.0,43.8,21735.0,-57357.0
2015-10-19,201512,LONG,2015-10-19 02:00:00+00:00,2015-10-19 04:00:00+00:00,2015-10-19 06:00:00+00:00,-0.06,15.895,15.91,0.015,15.0,-16.2,21750.0,-57373.2
2015-10-20,201512,SHORT,2015-10-19 22:00:00+00:00,2015-10-20 00:00:00+00:00,2015-10-20 02:00:00+00:00,0.02,15.805,15.775,0.03,30.0,-1.2,21780.0,-57374.4
2015-10-20,201512,SHORT,2015-10-20 02:00:00+00:00,2015-10-20 04:00:00+00:00,2015-10-20 06:00:00+00:00,0.035,15.81,15.87,-0.06,-60.0,-91.2,21720.0,-57465.6
2015-10-21,201512,SHORT,2015-10-20 22:30:00+00:00,2015-10-21 00:30:00+00:00,2015-10-21 02:30:00+00:00,0.025,15.895,15.855,0.04,40.0,8.8,21760.0,-57456.8
2015-10-22,201512,LONG,2015-10-21 22:00:00+00:00,2015-10-22 00:00:00+00:00,2015-10-22 02:00:00+00:00,-0.01,15.68,15.66,-0.02,-20.0,-51.2,21740.0,-57508.0
2015-10-22,201512,SHORT,2015-10-22 02:00:00+00:00,2015-10-22 04:00:00+00:00,2015-10-22 06:00:00+00:00,0.02,15.68,15.68,-0.0,-0.0,-31.2,21740.0,-57539.2
2015-10-23,201512,SHORT,2015-10-22 22:00:00+00:00,2015-10-23 00:00:00+00:00,2015-10-23 02:00:00+00:00,0.015,15.855,15.885,-0.03,-30.0,-61.2,21710.0,-57600.4
2015-10-23,201512,LONG,2015-10-23 02:30:00+00:00,2015-10-23 04:30:00+00:00,2015-10-23 06:30:00+00:00,-0.005,15.88,16.0,0.12,120.0,88.8,21830.0,-57511.6
2015-10-26,201512,SHORT,2015-10-25 22:00:00+00:00,2015-10-26 00:00:00+00:00,2015-10-26 02:00:00+00:00,0.005,15.815,15.83,-0.015,-15.0,-46.2,21815.0,-57557.8
2015-10-26,201512,SHORT,2015-10-26 02:00:00+00:00,2015-10-26 04:00:00+00:00,2015-10-26 06:00:00+00:00,0.01,15.84,15.815,0.025,25.0,-6.2,21840.0,-57564.0
2015-10-27,201512,LONG,2015-10-26 22:30:00+00:00,2015-10-27 00:30:00+00:00,2015-10-27 02:30:00+00:00,-0.005,15.86,15.835,-0.025,-25.0,-56.2,21815.0,-57620.2
2015-10-27,201512,SHORT,2015-10-27 02:30:00+00:00,2015-10-27 04:30:00+00:00,2015-10-27 06:30:00+00:00,0.02,15.855,15.865,-0.01,-10.0,-41.2,21805.0,-57661.4
2015-10-28,201512,SHORT,2015-10-27 22:00:00+00:00,2015-10-28 00:00:00+00:00,2015-10-28 02:00:00+00:00,0.005,15.885,15.9,-0.015,-15.0,-46.2,21790.0,-57707.6
2015-10-28,201512,SHORT,2015-10-28 02:00:00+00:00,2015-10-28 04:00:00+00:00,2015-10-28 06:00:00+00:00,0.015,15.915,15.97,-0.055,-55.0,-86.2,21735.0,-57793.8
2015-10-29,201512,LONG,2015-10-28 22:00:00+00:00,2015-10-29 00:00:00+00:00,2015-10-29 02:00:00+00:00,-0.005,15.965,15.945,-0.02,-20.0,-51.2,21715.0,-57845.0
2015-10-29,201512,LONG,2015-10-29 02:00:00+00:00,2015-10-29 04:00:00+00:00,2015-10-29 06:00:00+00:00,-0.065,15.88,15.965,0.085,85.0,53.8,21800.0,-57791.2
2015-10-30,201512,SHORT,2015-10-29 22:00:00+00:00,2015-10-30 00:00:00+00:00,2015-10-30 02:00:00+00:00,0.015,15.605,15.585,0.02,20.0,-11.2,21820.0,-57802.4
2015-10-30,201512,SHORT,2015-10-30 02:00:00+00:00,2015-10-30 04:00:00+00:00,2015-10-30 06:00:00+00:00,0.03,15.615,15.635,-0.02,-20.0,-51.2,21800.0,-57853.6
2015-11-02,201512,LONG,2015-11-01 23:00:00+00:00,2015-11-02 01:00:00+00:00,2015-11-02 03:00:00+00:00,-0.015,15.495,15.48,-0.015,-15.0,-46.2,21785.0,-57899.8
2015-11-02,201512,SHORT,2015-11-02 03:00:00+00:00,2015-11-02 05:00:00+00:00,2015-11-02 07:00:00+00:00,0.03,15.51,15.47,0.04,40.0,8.8,21825.0,-57891.0
2015-11-03,201512,SHORT,2015-11-02 23:00:00+00:00,2015-11-03 01:00:00+00:00,2015-11-03 03:00:00+00:00,0.035,15.425,15.42,0.005,5.0,-26.2,21830.0,-57917.2
2015-11-03,201512,SHORT,2015-11-03 03:00:00+00:00,2015-11-03 05:00:00+00:00,2015-11-03 07:00:00+00:00,0.015,15.435,15.405,0.03,30.0,-1.2,21860.0,-57918.4
2015-11-04,201512,SHORT,2015-11-03 23:00:00+00:00,2015-11-04 01:00:00+00:00,2015-11-04 03:00:00+00:00,0.055,15.315,15.3,0.015,15.0,-16.2,21875.0,-57934.6
2015-11-04,201512,LONG,2015-11-04 03:00:00+00:00,2015-11-04 05:00:00+00:00,2015-11-04 07:00:00+00:00,-0.02,15.28,15.24,-0.04,-40.0,-71.2,21835.0,-58005.8
2015-11-05,201512,LONG,2015-11-04 23:00:00+00:00,2015-11-05 01:00:00+00:00,2015-11-05 03:00:00+00:00,-0.015,15.05,15.06,0.01,10.0,-21.2,21845.0,-58027.0
2015-11-05,201512,LONG,2015-11-05 03:30:00+00:00,2015-11-05 05:30:00+00:00,2015-11-05 07:30:00+00:00,-0.05,15.02,14.985,-0.035,-35.0,-66.2,21810.0,-58093.2
2015-11-06,201512,SHORT,2015-11-05 23:00:00+00:00,2015-11-06 01:00:00+00:00,2015-11-06 03:00:00+00:00,0.04,15.005,15.005,-0.0,-0.0,-31.2,21810.0,-58124.4
2015-11-06,201512,SHORT,2015-11-06 03:30:00+00:00,2015-11-06 05:30:00+00:00,2015-11-06 07:30:00+00:00,0.03,15.02,14.995,0.025,25.0,-6.2,21835.0,-58130.6
2015-11-09,201512,SHORT,2015-11-08 23:00:00+00:00,2015-11-09 01:00:00+00:00,2015-11-09 03:00:00+00:00,0.005,14.72,14.735,-0.015,-15.0,-46.2,21820.0,-58176.8
2015-11-09,201512,LONG,2015-11-09 03:00:00+00:00,2015-11-09 05:00:00+00:00,2015-11-09 07:00:00+00:00,-0.005,14.73,14.715,-0.015,-15.0,-46.2,21805.0,-58223.0
2015-11-10,201512,LONG,2015-11-09 23:00:00+00:00,2015-11-10 01:00:00+00:00,2015-11-10 03:00:00+00:00,-0.02,14.51,14.495,-0.015,-15.0,-46.2,21790.0,-58269.2
2015-11-10,201512,LONG,2015-11-10 03:00:00+00:00,2015-11-10 05:00:00+00:00,2015-11-10 07:00:00+00:00,-0.01,14.485,14.49,0.005,5.0,-26.2,21795.0,-58295.4
2015-11-11,201512,SHORT,2015-11-10 23:00:00+00:00,2015-11-11 01:00:00+00:00,2015-11-11 03:00:00+00:00,0.035,14.43,14.435,-0.005,-5.0,-36.2,21790.0,-58331.6
2015-11-11,201512,SHORT,2015-11-11 03:00:00+00:00,2015-11-11 05:00:00+00:00,2015-11-11 07:00:00+00:00,0.015,14.45,14.47,-0.02,-20.0,-51.2,21770.0,-58382.8
2015-11-12,201512,LONG,2015-11-11 23:00:00+00:00,2015-11-12 01:00:00+00:00,2015-11-12 03:00:00+00:00,-0.01,14.31,14.33,0.02,20.0,-11.2,21790.0,-58394.0
2015-11-12,201512,SHORT,2015-11-12 03:00:00+00:00,2015-11-12 05:00:00+00:00,2015-11-12 07:00:00+00:00,0.005,14.335,14.355,-0.02,-20.0,-51.2,21770.0,-58445.2
2015-11-13,201512,LONG,2015-11-12 23:00:00+00:00,2015-11-13 01:00:00+00:00,2015-11-13 03:00:00+00:00,-0.01,14.245,14.255,0.01,10.0,-21.2,21780.0,-58466.4
2015-11-13,201512,LONG,2015-11-13 03:00:00+00:00,2015-11-13 05:00:00+00:00,2015-11-13 07:00:00+00:00,-0.02,14.235,14.295,0.06,60.0,28.8,21840.0,-58437.6
2015-11-16,201512,SHORT,2015-11-15 23:00:00+00:00,2015-11-16 01:00:00+00:00,2015-11-16 03:00:00+00:00,0.025,14.355,14.335,0.02,20.0,-11.2,21860.0,-58448.8
2015-11-16,201512,SHORT,2015-11-16 03:00:00+00:00,2015-11-16 05:00:00+00:00,2015-11-16 07:00:00+00:00,0.025,14.36,14.385,-0.025,-25.0,-56.2,21835.0,-58505.0
2015-11-17,201512,LONG,2015-11-16 23:00:00+00:00,2015-11-17 01:00:00+00:00,2015-11-17 03:00:00+00:00,-0.03,14.205,14.215,0.01,10.0,-21.2,21845.0,-58526.2
2015-11-17,201512,LONG,2015-11-17 03:00:00+00:00,2015-11-17 05:00:00+00:00,2015-11-17 07:00:00+00:00,-0.005,14.21,14.175,-0.035,-35.0,-66.2,21810.0,-58592.4
2015-11-18,201512,LONG,2015-11-17 23:00:00+00:00,2015-11-18 01:00:00+00:00,2015-11-18 03:00:00+00:00,-0.05,14.1,14.115,0.015,15.0,-16.2,21825.0,-58608.6
2015-11-18,201512,SHORT,2015-11-18 03:00:00+00:00,2015-11-18 05:00:00+00:00,2015-11-18 07:00:00+00:00,0.005,14.12,14.16,-0.04,-40.0,-71.2,21785.0,-58679.8
2015-11-19,201512,SHORT,2015-11-18 23:00:00+00:00,2015-11-19 01:00:00+00:00,2015-11-19 03:00:00+00:00,0.06,14.205,14.22,-0.015,-15.0,-46.2,21770.0,-58726.0
2015-11-19,201512,LONG,2015-11-19 03:00:00+00:00,2015-11-19 05:00:00+00:00,2015-11-19 07:00:00+00:00,-0.03,14.19,14.185,-0.005,-5.0,-36.2,21765.0,-58762.2
2015-11-20,201512,LONG,2015-11-19 23:00:00+00:00,2015-11-20 01:00:00+00:00,2015-11-20 03:00:00+00:00,-0.005,14.23,14.255,0.025,25.0,-6.2,21790.0,-58768.4
2015-11-20,201512,LONG,2015-11-20 03:00:00+00:00,2015-11-20 05:00:00+00:00,2015-11-20 07:00:00+00:00,-0.04,14.215,14.22,0.005,5.0,-26.2,21795.0,-58794.6
2015-11-23,201512,LONG,2015-11-22 23:00:00+00:00,2015-11-23 01:00:00+00:00,2015-11-23 03:00:00+00:00,-0.04,14.065,13.99,-0.075,-75.0,-106.2,21720.0,-58900.8
2015-11-23,201512,SHORT,2015-11-23 03:00:00+00:00,2015-11-23 05:00:00+00:00,2015-11-23 07:00:00+00:00,0.005,13.995,13.94,0.055,55.0,23.8,21775.0,-58877.0
2015-11-24,201512,LONG,2015-11-23 23:00:00+00:00,2015-11-24 01:00:00+00:00,2015-11-24 03:00:00+00:00,-0.015,14.07,14.06,-0.01,-10.0,-41.2,21765.0,-58918.2
2015-11-24,201512,SHORT,2015-11-24 03:00:00+00:00,2015-11-24 05:00:00+00:00,2015-11-24 07:00:00+00:00,0.015,14.075,14.12,-0.045,-45.0,-76.2,21720.0,-58994.4
2015-11-25,201512,SHORT,2015-11-24 23:00:00+00:00,2015-11-25 01:00:00+00:00,2015-11-25 03:00:00+00:00,0.05,14.205,14.195,0.01,10.0,-21.2,21730.0,-59015.6
2015-11-25,201512,SHORT,2015-11-25 03:00:00+00:00,2015-11-25 05:00:00+00:00,2015-11-25 07:00:00+00:00,0.015,14.21,14.195,0.015,15.0,-16.2,21745.0,-59031.8
2015-11-26,201512,LONG,2015-11-25 23:00:00+00:00,2015-11-26 01:00:00+00:00,2015-11-26 03:00:00+00:00,-0.015,14.155,14.2,0.045,45.0,13.8,21790.0,-59018.0
2015-11-26,201512,LONG,2015-11-26 03:00:00+00:00,2015-11-26 05:00:00+00:00,2015-11-26 07:00:00+00:00,-0.005,14.195,14.175,-0.02,-20.0,-51.2,21770.0,-59069.2
2015-11-27,201603,LONG,2015-11-26 23:00:00+00:00,2015-11-27 01:00:00+00:00,2015-11-27 03:00:00+00:00,-0.045,14.21,14.125,-0.085,-85.0,-116.2,21685.0,-59185.4
2015-11-27,201603,SHORT,2015-11-27 03:00:00+00:00,2015-11-27 05:00:00+00:00,2015-11-27 07:00:00+00:00,0.02,14.145,14.12,0.025,25.0,-6.2,21710.0,-59191.6
2015-11-30,201603,LONG,2015-11-29 23:30:00+00:00,2015-11-30 01:30:00+00:00,2015-11-30 03:30:00+00:00,-0.055,13.99,14.015,0.025,25.0,-6.2,21735.0,-59197.8
2015-11-30,201603,SHORT,2015-11-30 03:30:00+00:00,2015-11-30 05:30:00+00:00,2015-11-30 07:30:00+00:00,0.015,14.03,14.07,-0.04,-40.0,-71.2,21695.0,-59269.0
2015-12-01,201603,SHORT,2015-11-30 23:00:00+00:00,2015-12-01 01:00:00+00:00,2015-12-01 03:00:00+00:00,0.005,14.08,14.15,-0.07,-70.0,-101.2,21625.0,-59370.2
2015-12-01,201603,SHORT,2015-12-01 03:00:00+00:00,2015-12-01 05:00:00+00:00,2015-12-01 07:00:00+00:00,0.02,14.17,14.165,0.005,5.0,-26.2,21630.0,-59396.4
2015-12-02,201603,LONG,2015-12-01 23:00:00+00:00,2015-12-02 01:00:00+00:00,2015-12-02 03:00:00+00:00,-0.015,14.165,14.17,0.005,5.0,-26.2,21635.0,-59422.6
2015-12-02,201603,LONG,2015-12-02 03:00:00+00:00,2015-12-02 05:00:00+00:00,2015-12-02 07:00:00+00:00,-0.02,14.15,14.155,0.005,5.0,-26.2,21640.0,-59448.8
2015-12-03,201603,LONG,2015-12-02 23:00:00+00:00,2015-12-03 01:00:00+00:00,2015-12-03 03:00:00+00:00,-0.14,13.845,13.93,0.085,85.0,53.8,21725.0,-59395.0
2015-12-03,201603,SHORT,2015-12-03 03:30:00+00:00,2015-12-03 05:30:00+00:00,2015-12-03 07:30:00+00:00,0.03,13.935,13.93,0.005,5.0,-26.2,21730.0,-59421.2
2015-12-04,201603,LONG,2015-12-03 23:00:00+00:00,2015-12-04 01:00:00+00:00,2015-12-04 03:00:00+00:00,-0.015,14.085,14.08,-0.005,-5.0,-36.2,21725.0,-59457.4
2015-12-04,201603,LONG,2015-12-04 03:00:00+00:00,2015-12-04 05:00:00+00:00,2015-12-04 07:00:00+00:00,-0.01,14.07,14.055,-0.015,-15.0,-46.2,21710.0,-59503.6
2015-12-07,201603,SHORT,2015-12-06 23:00:00+00:00,2015-12-07 01:00:00+00:00,2015-12-07 03:00:00+00:00,0.06,14.575,14.58,-0.005,-5.0,-36.2,21705.0,-59539.8
2015-12-07,201603,LONG,2015-12-07 03:00:00+00:00,2015-12-07 05:00:00+00:00,2015-12-07 07:00:00+00:00,-0.02,14.56,14.595,0.035,35.0,3.8,21740.0,-59536.0
2015-12-08,201603,SHORT,2015-12-07 23:00:00+00:00,2015-12-08 01:00:00+00:00,2015-12-08 03:00:00+00:00,0.03,14.25,14.225,0.025,25.0,-6.2,21765.0,-59542.2
2015-12-08,201603,SHORT,2015-12-08 03:00:00+00:00,2015-12-08 05:00:00+00:00,2015-12-08 07:00:00+00:00,0.02,14.245,14.25,-0.005,-5.0,-36.2,21760.0,-59578.4
2015-12-09,201603,LONG,2015-12-08 23:00:00+00:00,2015-12-09 01:00:00+00:00,2015-12-09 03:00:00+00:00,-0.03,14.14,14.15,0.01,10.0,-21.2,21770.0,-59599.6
2015-12-09,201603,SHORT,2015-12-09 03:00:00+00:00,2015-12-09 05:00:00+00:00,2015-12-09 07:00:00+00:00,0.015,14.165,14.15,0.015,15.0,-16.2,21785.0,-59615.8
2015-12-10,201603,SHORT,2015-12-09 23:00:00+00:00,2015-12-10 01:00:00+00:00,2015-12-10 03:00:00+00:00,0.025,14.17,14.145,0.025,25.0,-6.2,21810.0,-59622.0
2015-12-10,201603,SHORT,2015-12-10 03:00:00+00:00,2015-12-10 05:00:00+00:00,2015-12-10 07:00:00+00:00,0.015,14.16,14.16,-0.0,-0.0,-31.2,21810.0,-59653.2
2015-12-11,201603,LONG,2015-12-10 23:00:00+00:00,2015-12-11 01:00:00+00:00,2015-12-11 03:00:00+00:00,-0.03,14.065,14.045,-0.02,-20.0,-51.2,21790.0,-59704.4
2015-12-11,201603,SHORT,2015-12-11 03:00:00+00:00,2015-12-11 05:00:00+00:00,2015-12-11 07:00:00+00:00,0.015,14.06,14.105,-0.045,-45.0,-76.2,21745.0,-59780.6
2015-12-14,201603,LONG,2015-12-13 23:00:00+00:00,2015-12-14 01:00:00+00:00,2015-12-14 03:00:00+00:00,-0.005,13.89,13.9,0.01,10.0,-21.2,21755.0,-59801.8
2015-12-14,201603,SHORT,2015-12-14 03:00:00+00:00,2015-12-14 05:00:00+00:00,2015-12-14 07:00:00+00:00,0.01,13.91,13.855,0.055,55.0,23.8,21810.0,-59778.0
2015-12-15,201603,SHORT,2015-12-14 23:00:00+00:00,2015-12-15 01:00:00+00:00,2015-12-15 03:00:00+00:00,0.04,13.715,13.675,0.04,40.0,8.8,21850.0,-59769.2
2015-12-15,201603,SHORT,2015-12-15 03:00:00+00:00,2015-12-15 05:00:00+00:00,2015-12-15 07:00:00+00:00,0.025,13.7,13.675,0.025,25.0,-6.2,21875.0,-59775.4
2015-12-16,201603,SHORT,2015-12-15 23:00:00+00:00,2015-12-16 01:00:00+00:00,2015-12-16 03:00:00+00:00,0.025,13.8,13.815,-0.015,-15.0,-46.2,21860.0,-59821.6
2015-12-16,201603,LONG,2015-12-16 03:00:00+00:00,2015-12-16 05:00:00+00:00,2015-12-16 07:00:00+00:00,-0.01,13.805,13.81,0.005,5.0,-26.2,21865.0,-59847.8
2015-12-17,201603,LONG,2015-12-16 23:00:00+00:00,2015-12-17 01:00:00+00:00,2015-12-17 03:00:00+00:00,-0.045,14.075,14.055,-0.02,-20.0,-51.2,21845.0,-59899.0
2015-12-17,201603,LONG,2015-12-17 03:00:00+00:00,2015-12-17 05:00:00+00:00,2015-12-17 07:00:00+00:00,-0.015,14.04,14.075,0.035,35.0,3.8,21880.0,-59895.2
2015-12-18,201603,SHORT,2015-12-17 23:00:00+00:00,2015-12-18 01:00:00+00:00,2015-12-18 03:00:00+00:00,0.005,13.735,13.745,-0.01,-10.0,-41.2,21870.0,-59936.4
2015-12-18,201603,SHORT,2015-12-18 03:30:00+00:00,2015-12-18 05:30:00+00:00,2015-12-18 07:30:00+00:00,0.07,13.765,13.705,0.06,60.0,28.8,21930.0,-59907.6
2015-12-21,201603,SHORT,2015-12-20 23:00:00+00:00,2015-12-21 01:00:00+00:00,2015-12-21 03:00:00+00:00,0.045,14.11,14.14,-0.03,-30.0,-61.2,21900.0,-59968.8
2015-12-21,201603,LONG,2015-12-21 03:00:00+00:00,2015-12-21 05:00:00+00:00,2015-12-21 07:00:00+00:00,-0.005,14.135,14.12,-0.015,-15.0,-46.2,21885.0,-60015.0
2015-12-22,201603,SHORT,2015-12-21 23:00:00+00:00,2015-12-22 01:00:00+00:00,2015-12-22 03:00:00+00:00,0.06,14.31,14.25,0.06,60.0,28.8,21945.0,-59986.2
2015-12-22,201603,LONG,2015-12-22 03:00:00+00:00,2015-12-22 05:00:00+00:00,2015-12-22 07:00:00+00:00,-0.015,14.235,14.24,0.005,5.0,-26.2,21950.0,-60012.4
2015-12-23,201603,LONG,2015-12-22 23:00:00+00:00,2015-12-23 01:00:00+00:00,2015-12-23 03:00:00+00:00,-0.005,14.255,14.255,0.0,0.0,-31.2,21950.0,-60043.6
2015-12-23,201603,SHORT,2015-12-23 03:30:00+00:00,2015-12-23 05:30:00+00:00,2015-12-23 07:30:00+00:00,0.015,14.275,14.265,0.01,10.0,-21.2,21960.0,-60064.8
2015-12-24,201603,SHORT,2015-12-23 23:00:00+00:00,2015-12-24 01:00:00+00:00,2015-12-24 03:00:00+00:00,0.01,14.32,14.34,-0.02,-20.0,-51.2,21940.0,-60116.0
2015-12-24,201603,LONG,2015-12-24 03:00:00+00:00,2015-12-24 05:00:00+00:00,2015-12-24 07:00:00+00:00,-0.02,14.32,14.295,-0.025,-25.0,-56.2,21915.0,-60172.2
2015-12-28,201603,LONG,2015-12-27 23:00:00+00:00,2015-12-28 01:00:00+00:00,2015-12-28 03:00:00+00:00,-0.08,14.265,14.275,0.01,10.0,-21.2,21925.0,-60193.4
2015-12-28,201603,LONG,2015-12-28 03:00:00+00:00,2015-12-28 05:00:00+00:00,2015-12-28 07:00:00+00:00,-0.015,14.26,14.115,-0.145,-145.0,-176.2,21780.0,-60369.6
2015-12-29,201603,SHORT,2015-12-28 23:00:00+00:00,2015-12-29 01:00:00+00:00,2015-12-29 03:00:00+00:00,0.025,13.96,13.98,-0.02,-20.0,-51.2,21760.0,-60420.8
2015-12-29,201603,LONG,2015-12-29 03:00:00+00:00,2015-12-29 05:00:00+00:00,2015-12-29 07:00:00+00:00,-0.01,13.97,14.02,0.05,50.0,18.8,21810.0,-60402.0
2015-12-30,201603,SHORT,2015-12-29 23:00:00+00:00,2015-12-30 01:00:00+00:00,2015-12-30 03:00:00+00:00,0.03,13.975,13.965,0.01,10.0,-21.2,21820.0,-60423.2
2015-12-30,201603,LONG,2015-12-30 03:00:00+00:00,2015-12-30 05:00:00+00:00,2015-12-30 07:00:00+00:00,-0.01,13.955,13.93,-0.025,-25.0,-56.2,21795.0,-60479.4
2015-12-31,201603,LONG,2015-12-30 23:00:00+00:00,2015-12-31 01:00:00+00:00,2015-12-31 03:00:00+00:00,-0.005,13.87,13.92,0.05,50.0,18.8,21845.0,-60460.6
2015-12-31,201603,LONG,2015-12-31 03:00:00+00:00,2015-12-31 05:00:00+00:00,2015-12-31 07:00:00+00:00,-0.015,13.905,13.885,-0.02,-20.0,-51.2,21825.0,-60511.8
2016-01-04,201603,SHORT,2016-01-03 23:00:00+00:00,2016-01-04 01:00:00+00:00,2016-01-04 03:00:00+00:00,0.015,13.86,13.87,-0.01,-10.0,-41.2,21815.0,-60553.0
2016-01-04,201603,SHORT,2016-01-04 03:00:00+00:00,2016-01-04 05:00:00+00:00,2016-01-04 07:00:00+00:00,0.03,13.9,13.91,-0.01,-10.0,-41.2,21805.0,-60594.2
2016-01-05,201603,SHORT,2016-01-04 23:00:00+00:00,2016-01-05 01:00:00+00:00,2016-01-05 03:00:00+00:00,0.05,13.91,13.94,-0.03,-30.0,-61.2,21775.0,-60655.4
2016-01-05,201603,SHORT,2016-01-05 03:00:00+00:00,2016-01-05 05:00:00+00:00,2016-01-05 07:00:00+00:00,0.005,13.945,13.965,-0.02,-20.0,-51.2,21755.0,-60706.6
2016-01-06,201603,LONG,2016-01-05 23:00:00+00:00,2016-01-06 01:00:00+00:00,2016-01-06 03:00:00+00:00,-0.04,13.94,13.92,-0.02,-20.0,-51.2,21735.0,-60757.8
2016-01-06,201603,SHORT,2016-01-06 03:00:00+00:00,2016-01-06 05:00:00+00:00,2016-01-06 07:00:00+00:00,0.02,13.94,13.94,-0.0,-0.0,-31.2,21735.0,-60789.0
