session_date,dir,entry_utc,exit_utc,gc_in,gc_out,si_in,si_out,si_per_gc,gross_usd,net_usd,cum_gross
2011-12-15,LONG_GC,2011-12-15 03:00:00+00:00,2011-12-15 07:00:00+00:00,1578.3,1570.6,29.03,28.215,0.5449,367.1,342.39,3415.8
2011-12-15,LONG_GC,2011-12-15 11:00:00+00:00,2011-12-15 15:00:00+00:00,1591.2,1579.4,29.045,28.78,0.5449,26.4,1.69,3442.2
2011-12-16,SHORT_GC,2011-12-16 03:00:00+00:00,2011-12-16 07:00:00+00:00,1586.0,1594.0,29.41,29.58,0.5366,11.21,-13.5,3453.41
2011-12-16,LONG_GC,2011-12-16 11:00:00+00:00,2011-12-16 15:00:00+00:00,1593.5,1591.1,29.725,29.635,0.5366,24.29,-0.42,3477.7
2011-12-19,SHORT_GC,2011-12-19 03:00:00+00:00,2011-12-19 07:00:00+00:00,1591.5,1596.4,29.195,29.02,0.5387,-143.27,-167.98,3334.43
2011-12-19,SHORT_GC,2011-12-19 11:00:00+00:00,2011-12-19 15:00:00+00:00,1596.8,1599.7,28.98,29.135,0.5387,54.5,29.79,3388.93
2011-12-20,LONG_GC,2011-12-20 03:00:00+00:00,2011-12-20 07:00:00+00:00,1600.2,1600.4,28.865,28.96,0.5548,-50.71,-75.42,3338.22
2011-12-20,LONG_GC,2011-12-20 11:00:00+00:00,2011-12-20 15:00:00+00:00,1608.5,1616.4,29.415,29.445,0.5548,62.35,37.64,3400.57
2011-12-21,SHORT_GC,2011-12-21 03:00:00+00:00,2011-12-21 07:00:00+00:00,1628.5,1631.1,29.63,29.665,0.5478,-6.83,-31.54,3393.74
2011-12-21,LONG_GC,2011-12-21 11:00:00+00:00,2011-12-21 15:00:00+00:00,1628.5,1614.1,29.87,29.35,0.5478,140.86,116.15,3534.6
2011-12-22,SHORT_GC,2011-12-22 03:00:00+00:00,2011-12-22 07:00:00+00:00,1613.0,1614.1,29.15,29.31,0.5515,77.25,52.54,3611.85
2011-12-22,LONG_GC,2011-12-22 11:00:00+00:00,2011-12-22 15:00:00+00:00,1613.0,1605.7,29.4,29.1,0.5515,92.46,67.75,3704.31
2011-12-23,LONG_GC,2011-12-23 03:00:00+00:00,2011-12-23 07:00:00+00:00,1612.6,1614.3,29.28,29.315,0.5523,-2.33,-27.04,3701.98
2011-12-23,LONG_GC,2011-12-23 11:00:00+00:00,2011-12-23 15:00:00+00:00,1608.0,1610.2,29.205,29.305,0.5523,-33.23,-57.94,3668.75
2011-12-27,SHORT_GC,2011-12-27 03:00:00+00:00,2011-12-27 07:00:00+00:00,1594.6,1597.4,28.8,28.885,0.5527,18.98,-5.73,3687.73
2011-12-27,LONG_GC,2011-12-27 11:00:00+00:00,2011-12-27 15:00:00+00:00,1599.1,1597.8,28.945,29.02,0.5527,-54.45,-79.16,3633.28
2011-12-28,LONG_GC,2011-12-28 03:00:00+00:00,2011-12-28 07:00:00+00:00,1590.5,1589.6,28.65,28.675,0.5554,-22.88,-47.59,3610.4
2011-12-28,LONG_GC,2011-12-28 11:00:00+00:00,2011-12-28 15:00:00+00:00,1590.0,1573.0,28.73,27.485,0.5554,521.46,496.75,4131.86
2011-12-29,SHORT_GC,2011-12-29 03:00:00+00:00,2011-12-29 07:00:00+00:00,1556.4,1548.7,26.895,26.85,0.5744,51.15,26.44,4183.01
2011-12-29,LONG_GC,2011-12-29 11:00:00+00:00,2011-12-29 15:00:00+00:00,1531.4,1536.7,26.745,26.815,0.5744,12.79,-11.92,4195.8
2011-12-30,SHORT_GC,2011-12-30 03:00:00+00:00,2011-12-30 07:00:00+00:00,1557.9,1564.0,27.57,27.715,0.5576,19.85,-4.86,4215.65
2011-12-30,LONG_GC,2011-12-30 11:00:00+00:00,2011-12-30 15:00:00+00:00,1573.1,1571.0,28.175,28.03,0.5576,59.85,35.14,4275.5
2012-01-03,LONG_GC,2012-01-03 03:00:00+00:00,2012-01-03 07:00:00+00:00,1577.0,1589.8,28.13,28.35,0.5625,4.26,-20.45,4279.76
2012-01-03,LONG_GC,2012-01-03 11:00:00+00:00,2012-01-03 15:00:00+00:00,1594.2,1599.2,28.88,28.995,0.5625,-14.68,-39.39,4265.08
2012-01-04,SHORT_GC,2012-01-04 14:30:00+00:00,2012-01-04 18:30:00+00:00,1615.6,1616.7,29.5,29.215,0.5406,-165.08,-189.79,4100.0
2012-01-05,LONG_GC,2012-01-05 03:00:00+00:00,2012-01-05 07:00:00+00:00,1617.1,1625.5,29.325,29.505,0.554,-15.71,-40.42,4084.29
2012-01-05,SHORT_GC,2012-01-05 11:00:00+00:00,2012-01-05 15:00:00+00:00,1613.0,1608.3,29.045,28.975,0.554,8.22,-16.49,4092.51
2012-01-06,SHORT_GC,2012-01-06 03:00:00+00:00,2012-01-06 07:00:00+00:00,1626.3,1628.0,29.25,29.355,0.5534,41.1,16.39,4133.61
2012-01-06,LONG_GC,2012-01-06 11:00:00+00:00,2012-01-06 15:00:00+00:00,1622.8,1610.7,29.33,28.65,0.5534,255.29,230.58,4388.9
2012-01-09,LONG_GC,2012-01-09 03:00:00+00:00,2012-01-09 07:00:00+00:00,1608.3,1616.1,28.72,28.795,0.5636,35.73,11.02,4424.63
2012-01-09,LONG_GC,2012-01-09 11:00:00+00:00,2012-01-09 15:00:00+00:00,1617.7,1620.3,28.85,29.07,0.5636,-97.98,-122.69,4326.65
2012-01-10,LONG_GC,2012-01-10 03:00:00+00:00,2012-01-10 07:00:00+00:00,1617.5,1621.3,29.105,29.18,0.5559,-3.69,-28.4,4322.96
2012-01-10,LONG_GC,2012-01-10 11:00:00+00:00,2012-01-10 15:00:00+00:00,1634.0,1635.0,29.82,29.925,0.5559,-48.36,-73.07,4274.6
2012-01-11,LONG_GC,2012-01-11 03:00:00+00:00,2012-01-11 07:00:00+00:00,1638.2,1644.5,29.97,30.085,0.5463,0.18,-24.53,4274.78
2012-01-11,SHORT_GC,2012-01-11 11:00:00+00:00,2012-01-11 15:00:00+00:00,1636.7,1640.2,29.805,29.87,0.5463,0.51,-24.2,4275.29
2012-01-12,LONG_GC,2012-01-12 03:00:00+00:00,2012-01-12 07:00:00+00:00,1644.1,1648.4,30.0,30.06,0.5494,10.04,-14.67,4285.33
2012-01-12,LONG_GC,2012-01-12 11:00:00+00:00,2012-01-12 15:00:00+00:00,1655.0,1657.7,30.47,30.46,0.5494,32.49,7.78,4317.82
2012-01-13,SHORT_GC,2012-01-13 03:00:00+00:00,2012-01-13 07:00:00+00:00,1637.5,1648.8,29.81,30.055,0.5458,20.71,-4.0,4338.53
2012-01-13,SHORT_GC,2012-01-13 11:00:00+00:00,2012-01-13 15:00:00+00:00,1642.6,1631.0,29.905,29.64,0.5458,-28.63,-53.34,4309.9
2012-01-16,SHORT_GC,2012-01-16 03:00:00+00:00,2012-01-16 07:00:00+00:00,1641.8,1643.3,29.735,29.795,0.5515,18.09,-6.62,4327.99
2012-01-16,LONG_GC,2012-01-16 11:00:00+00:00,2012-01-16 15:00:00+00:00,1646.4,1642.3,30.015,29.79,0.5515,83.1,58.39,4411.09
2012-01-17,LONG_GC,2012-01-17 03:00:00+00:00,2012-01-17 07:00:00+00:00,1656.4,1662.2,30.16,30.37,0.5488,-57.26,-81.97,4353.83
2012-01-17,LONG_GC,2012-01-17 11:00:00+00:00,2012-01-17 15:00:00+00:00,1664.8,1659.3,30.52,30.385,0.5488,19.09,-5.62,4372.92
2012-01-18,LONG_GC,2012-01-18 03:00:00+00:00,2012-01-18 07:00:00+00:00,1650.9,1658.4,30.03,30.175,0.5501,-4.77,-29.48,4368.15
2012-01-18,LONG_GC,2012-01-18 11:00:00+00:00,2012-01-18 15:00:00+00:00,1655.2,1647.6,30.24,30.3,0.5501,-109.01,-133.72,4259.14
2012-01-19,SHORT_GC,2012-01-19 03:00:00+00:00,2012-01-19 07:00:00+00:00,1664.6,1663.4,30.515,30.485,0.5442,-4.33,-29.04,4254.81
2012-01-19,LONG_GC,2012-01-19 11:00:00+00:00,2012-01-19 15:00:00+00:00,1664.0,1657.7,30.795,30.52,0.5442,86.66,61.95,4341.47
2012-01-20,SHORT_GC,2012-01-20 03:00:00+00:00,2012-01-20 07:00:00+00:00,1657.0,1658.2,30.555,30.725,0.5416,80.07,55.36,4421.54
2012-01-20,SHORT_GC,2012-01-20 11:00:00+00:00,2012-01-20 15:00:00+00:00,1647.1,1662.3,30.425,30.84,0.5416,72.75,48.04,4494.29
2012-01-23,LONG_GC,2012-01-23 03:00:00+00:00,2012-01-23 07:00:00+00:00,1668.2,1669.5,32.305,32.235,0.5182,49.27,24.56,4543.56
2012-01-23,LONG_GC,2012-01-23 11:00:00+00:00,2012-01-23 15:00:00+00:00,1676.9,1674.1,32.69,32.395,0.5182,124.87,100.16,4668.43
2012-01-24,LONG_GC,2012-01-24 03:00:00+00:00,2012-01-24 07:00:00+00:00,1675.6,1677.9,32.355,32.46,0.5187,-31.47,-56.18,4636.96
2012-01-24,SHORT_GC,2012-01-24 11:00:00+00:00,2012-01-24 15:00:00+00:00,1668.6,1665.3,32.175,32.1,0.5187,-5.9,-30.61,4631.06
2012-01-25,SHORT_GC,2012-01-25 03:00:00+00:00,2012-01-25 07:00:00+00:00,1665.3,1669.0,32.125,32.275,0.5206,41.09,16.38,4672.15
2012-01-25,SHORT_GC,2012-01-25 11:00:00+00:00,2012-01-25 15:00:00+00:00,1657.1,1654.5,31.835,31.86,0.5206,39.01,14.3,4711.16
2012-01-26,SHORT_GC,2012-01-26 03:00:00+00:00,2012-01-26 07:00:00+00:00,1711.5,1711.6,33.125,33.22,0.5147,47.9,23.19,4759.06
2012-01-26,LONG_GC,2012-01-26 11:00:00+00:00,2012-01-26 15:00:00+00:00,1718.3,1726.2,33.445,33.41,0.5147,97.02,72.31,4856.08
2012-01-27,SHORT_GC,2012-01-27 03:00:00+00:00,2012-01-27 07:00:00+00:00,1718.4,1718.0,33.345,33.395,0.5145,29.72,5.01,4885.8
2012-01-27,LONG_GC,2012-01-27 11:00:00+00:00,2012-01-27 15:00:00+00:00,1723.8,1726.5,33.62,33.7,0.5145,-14.16,-38.87,4871.64
2012-01-30,SHORT_GC,2012-01-30 03:00:00+00:00,2012-01-30 07:00:00+00:00,1735.1,1726.9,33.605,33.305,0.5116,-71.48,-96.19,4800.16
2012-01-30,SHORT_GC,2012-01-30 11:00:00+00:00,2012-01-30 15:00:00+00:00,1719.5,1726.2,33.14,33.375,0.5116,53.22,28.51,4853.38
2012-01-31,SHORT_GC,2012-01-31 03:00:00+00:00,2012-01-31 07:00:00+00:00,1739.0,1743.3,33.615,33.775,0.5173,39.77,15.06,4893.15
2012-01-31,LONG_GC,2012-01-31 11:00:00+00:00,2012-01-31 15:00:00+00:00,1742.4,1746.1,33.775,33.795,0.5173,26.65,1.94,4919.8
2012-02-01,SHORT_GC,2012-02-01 03:00:00+00:00,2012-02-01 07:00:00+00:00,1741.4,1736.7,33.245,33.18,0.5255,12.84,-11.87,4932.64
2012-02-01,LONG_GC,2012-02-01 11:00:00+00:00,2012-02-01 15:00:00+00:00,1747.7,1747.5,33.775,33.795,0.5255,-12.51,-37.22,4920.13
2012-02-02,SHORT_GC,2012-02-02 03:00:00+00:00,2012-02-02 07:00:00+00:00,1750.9,1751.2,33.75,33.755,0.5182,-0.41,-25.12,4919.72
2012-02-02,SHORT_GC,2012-02-02 11:00:00+00:00,2012-02-02 15:00:00+00:00,1750.2,1757.0,33.675,33.99,0.5182,95.22,70.51,5014.94
2012-02-03,SHORT_GC,2012-02-03 03:00:00+00:00,2012-02-03 07:00:00+00:00,1758.8,1760.3,34.175,34.22,0.5129,8.08,-16.63,5023.02
2012-02-03,SHORT_GC,2012-02-03 11:00:00+00:00,2012-02-03 15:00:00+00:00,1762.3,1742.0,34.22,33.69,0.5129,-68.85,-93.56,4954.17
2012-02-06,SHORT_GC,2012-02-06 03:00:00+00:00,2012-02-06 07:00:00+00:00,1739.4,1733.6,33.745,33.555,0.514,-39.66,-64.37,4914.51
2012-02-06,LONG_GC,2012-02-06 11:00:00+00:00,2012-02-06 15:00:00+00:00,1721.8,1721.0,33.48,33.48,0.514,-8.0,-32.71,4906.51
2012-02-07,SHORT_GC,2012-02-07 03:00:00+00:00,2012-02-07 07:00:00+00:00,1722.9,1730.1,33.6,33.745,0.5114,2.16,-22.55,4908.67
2012-02-07,SHORT_GC,2012-02-07 11:00:00+00:00,2012-02-07 15:00:00+00:00,1716.3,1733.9,33.325,33.72,0.5114,26.01,1.3,4934.68
2012-02-08,SHORT_GC,2012-02-08 03:00:00+00:00,2012-02-08 07:00:00+00:00,1749.4,1751.2,34.11,34.225,0.5118,40.85,16.14,4975.53
2012-02-08,LONG_GC,2012-02-08 11:00:00+00:00,2012-02-08 15:00:00+00:00,1747.7,1745.7,34.325,34.27,0.5118,8.15,-16.56,4983.68
2012-02-09,LONG_GC,2012-02-09 03:00:00+00:00,2012-02-09 07:00:00+00:00,1735.3,1740.0,33.965,34.025,0.5109,16.34,-8.37,5000.02
2012-02-09,SHORT_GC,2012-02-09 11:00:00+00:00,2012-02-09 15:00:00+00:00,1736.6,1748.2,33.92,34.145,0.5109,-1.04,-25.75,4998.98
2012-02-10,LONG_GC,2012-02-10 03:00:00+00:00,2012-02-10 07:00:00+00:00,1733.7,1732.5,33.925,33.84,0.5105,31.39,6.68,5030.37
2012-02-10,LONG_GC,2012-02-10 11:00:00+00:00,2012-02-10 15:00:00+00:00,1724.6,1719.9,33.71,33.61,0.5105,4.05,-20.66,5034.42
2012-02-13,SHORT_GC,2012-02-13 03:00:00+00:00,2012-02-13 07:00:00+00:00,1729.6,1731.7,33.785,33.86,0.5135,17.52,-7.19,5051.94
2012-02-13,SHORT_GC,2012-02-13 11:00:00+00:00,2012-02-13 15:00:00+00:00,1730.0,1725.1,33.805,33.66,0.5135,-25.46,-50.17,5026.48
2012-02-14,SHORT_GC,2012-02-14 03:00:00+00:00,2012-02-14 07:00:00+00:00,1717.3,1717.7,33.475,33.515,0.5114,16.45,-8.26,5042.93
2012-02-14,SHORT_GC,2012-02-14 11:00:00+00:00,2012-02-14 15:00:00+00:00,1720.0,1727.2,33.54,33.7,0.5114,9.82,-14.89,5052.75
2012-02-15,LONG_GC,2012-02-15 03:00:00+00:00,2012-02-15 07:00:00+00:00,1726.6,1730.9,33.7,33.74,0.5132,22.47,-2.24,5075.22
2012-02-15,LONG_GC,2012-02-15 11:00:00+00:00,2012-02-15 15:00:00+00:00,1728.8,1734.0,33.73,33.615,0.5132,111.02,86.31,5186.24
2012-02-16,LONG_GC,2012-02-16 03:00:00+00:00,2012-02-16 07:00:00+00:00,1723.6,1721.7,33.33,33.255,0.5165,19.74,-4.97,5205.98
2012-02-16,LONG_GC,2012-02-16 11:00:00+00:00,2012-02-16 15:00:00+00:00,1719.8,1718.0,33.225,32.875,0.5165,162.79,138.08,5368.77
2012-02-17,SHORT_GC,2012-02-17 03:00:00+00:00,2012-02-17 07:00:00+00:00,1733.8,1736.2,33.51,33.58,0.517,12.19,-12.52,5380.96
2012-02-17,SHORT_GC,2012-02-17 11:00:00+00:00,2012-02-17 15:00:00+00:00,1732.6,1727.8,33.51,33.44,0.517,11.81,-12.9,5392.77
2012-02-20,SHORT_GC,2012-02-20 03:00:00+00:00,2012-02-20 07:00:00+00:00,1737.9,1735.1,33.575,33.5,0.5186,-10.9,-35.61,5381.87
2012-02-20,LONG_GC,2012-02-20 11:00:00+00:00,2012-02-20 15:00:00+00:00,1734.0,1735.4,33.515,33.515,0.5186,14.0,-10.71,5395.87
2012-02-21,LONG_GC,2012-02-21 03:00:00+00:00,2012-02-21 07:00:00+00:00,1737.1,1742.6,33.585,33.76,0.5166,-35.4,-60.11,5360.47
2012-02-21,SHORT_GC,2012-02-21 11:00:00+00:00,2012-02-21 15:00:00+00:00,1739.0,1755.3,33.67,33.98,0.5166,-2.86,-27.57,5357.61
2012-02-22,SHORT_GC,2012-02-22 03:00:00+00:00,2012-02-22 07:00:00+00:00,1757.1,1759.9,34.24,34.32,0.513,13.04,-11.67,5370.65
2012-02-22,SHORT_GC,2012-02-22 11:00:00+00:00,2012-02-22 15:00:00+00:00,1756.2,1755.8,34.1,34.165,0.513,37.35,12.64,5408.0
2012-02-23,LONG_GC,2012-02-23 03:00:00+00:00,2012-02-23 07:00:00+00:00,1775.7,1776.0,34.255,34.36,0.5189,-51.49,-76.2,5356.51
2012-02-23,LONG_GC,2012-02-23 11:00:00+00:00,2012-02-23 15:00:00+00:00,1778.1,1782.9,34.58,35.05,0.5189,-195.89,-220.6,5160.62
2012-02-24,LONG_GC,2012-02-24 03:00:00+00:00,2012-02-24 07:00:00+00:00,1780.0,1776.9,35.37,35.285,0.5033,11.78,-12.93,5172.4
2012-02-24,LONG_GC,2012-02-24 11:00:00+00:00,2012-02-24 15:00:00+00:00,1781.4,1776.2,35.605,35.47,0.5033,15.95,-8.76,5188.35
2012-02-27,LONG_GC,2012-02-27 03:00:00+00:00,2012-02-27 07:00:00+00:00,1776.8,1774.9,35.505,35.45,0.5018,8.6,-16.11,5196.95
2012-02-27,SHORT_GC,2012-02-27 11:00:00+00:00,2012-02-27 15:00:00+00:00,1767.1,1777.2,35.135,35.345,0.5018,4.37,-20.34,5201.32
2012-02-28,SHORT_GC,2012-02-28 03:00:00+00:00,2012-02-28 07:00:00+00:00,1770.1,1774.8,35.395,35.53,0.4994,20.42,-4.29,5221.74
2012-02-28,SHORT_GC,2012-02-28 11:00:00+00:00,2012-02-28 15:00:00+00:00,1777.8,1785.0,35.575,36.37,0.4994,325.05,300.34,5546.79
2012-02-29,SHORT_GC,2012-02-29 03:00:00+00:00,2012-02-29 07:00:00+00:00,1788.1,1788.1,37.02,37.13,0.4834,53.17,28.46,5599.96
2012-02-29,LONG_GC,2012-02-29 11:00:00+00:00,2012-02-29 15:00:00+00:00,1786.8,1774.6,37.215,36.94,0.4834,10.92,-13.79,5610.88
2012-03-01,LONG_GC,2012-03-01 03:00:00+00:00,2012-03-01 07:00:00+00:00,1722.7,1716.3,35.15,34.88,0.4894,68.13,43.42,5679.01
2012-03-01,SHORT_GC,2012-03-01 11:00:00+00:00,2012-03-01 15:00:00+00:00,1717.3,1723.1,34.7,35.355,0.4894,262.53,237.82,5941.54
2012-03-02,SHORT_GC,2012-03-02 03:00:00+00:00,2012-03-02 07:00:00+00:00,1722.1,1718.0,35.385,35.31,0.4835,4.74,-19.97,5946.28
2012-03-02,SHORT_GC,2012-03-02 11:00:00+00:00,2012-03-02 15:00:00+00:00,1718.0,1713.5,35.265,34.945,0.4835,-109.71,-134.42,5836.57
2012-03-05,SHORT_GC,2012-03-05 03:00:00+00:00,2012-03-05 07:00:00+00:00,1714.2,1711.3,34.755,34.705,0.4924,4.38,-20.33,5840.95
2012-03-05,SHORT_GC,2012-03-05 11:00:00+00:00,2012-03-05 15:00:00+00:00,1697.6,1700.2,34.22,34.085,0.4924,-92.47,-117.18,5748.48
2012-03-06,SHORT_GC,2012-03-06 03:00:00+00:00,2012-03-06 07:00:00+00:00,1705.4,1702.8,33.965,33.905,0.5017,-4.1,-28.81,5744.38
2012-03-06,SHORT_GC,2012-03-06 11:00:00+00:00,2012-03-06 15:00:00+00:00,1688.3,1671.1,33.35,32.83,0.5017,-88.87,-113.58,5655.51
2012-03-07,SHORT_GC,2012-03-07 03:00:00+00:00,2012-03-07 07:00:00+00:00,1678.6,1674.2,32.96,32.9,0.5079,13.52,-11.19,5669.03
2012-03-07,LONG_GC,2012-03-07 11:00:00+00:00,2012-03-07 15:00:00+00:00,1680.8,1677.0,33.215,32.97,0.5079,86.44,61.73,5755.47
2012-03-08,LONG_GC,2012-03-08 03:00:00+00:00,2012-03-08 07:00:00+00:00,1687.2,1688.8,33.53,33.695,0.5032,-67.03,-91.74,5688.44
2012-03-08,LONG_GC,2012-03-08 11:00:00+00:00,2012-03-08 15:00:00+00:00,1702.2,1692.7,34.06,33.49,0.5032,191.83,167.12,5880.27
2012-03-09,LONG_GC,2012-03-09 03:00:00+00:00,2012-03-09 07:00:00+00:00,1705.6,1704.4,34.065,33.935,0.5013,53.16,28.45,5933.43
2012-03-09,LONG_GC,2012-03-09 11:00:00+00:00,2012-03-09 15:00:00+00:00,1701.3,1695.5,33.92,33.85,0.5013,-22.91,-47.62,5910.52
2012-03-12,SHORT_GC,2012-03-12 02:00:00+00:00,2012-03-12 06:00:00+00:00,1710.3,1705.2,34.095,33.925,0.4991,-33.84,-58.55,5876.68
2012-03-12,LONG_GC,2012-03-12 10:00:00+00:00,2012-03-12 14:00:00+00:00,1707.2,1697.9,34.075,33.68,0.4991,104.13,79.42,5980.81
2012-03-13,LONG_GC,2012-03-13 02:00:00+00:00,2012-03-13 06:00:00+00:00,1705.0,1703.3,33.795,33.715,0.5061,23.49,-1.22,6004.3
2012-03-13,SHORT_GC,2012-03-13 10:00:00+00:00,2012-03-13 14:00:00+00:00,1695.9,1686.6,33.535,33.235,0.5061,-58.83,-83.54,5945.47
2012-03-14,SHORT_GC,2012-03-14 02:00:00+00:00,2012-03-14 06:00:00+00:00,1676.8,1672.7,33.315,33.115,0.5015,-59.29,-84.0,5886.18
2012-03-14,LONG_GC,2012-03-14 10:00:00+00:00,2012-03-14 14:00:00+00:00,1661.4,1651.9,33.12,33.085,0.5015,-77.45,-102.16,5808.73
2012-03-15,SHORT_GC,2012-03-15 02:00:00+00:00,2012-03-15 06:00:00+00:00,1643.6,1646.5,32.08,32.15,0.5112,6.78,-17.93,5815.51
2012-03-15,LONG_GC,2012-03-15 10:00:00+00:00,2012-03-15 14:00:00+00:00,1644.0,1647.8,32.235,32.32,0.5112,-5.45,-30.16,5810.06
2012-03-16,LONG_GC,2012-03-16 02:00:00+00:00,2012-03-16 06:00:00+00:00,1663.7,1662.2,32.71,32.62,0.5091,30.82,6.11,5840.88
2012-03-16,LONG_GC,2012-03-16 10:00:00+00:00,2012-03-16 14:00:00+00:00,1650.7,1658.7,32.405,32.625,0.5091,-32.01,-56.72,5808.87
2012-03-19,LONG_GC,2012-03-19 02:00:00+00:00,2012-03-19 06:00:00+00:00,1662.8,1661.8,32.655,32.635,0.5095,0.19,-24.52,5809.06
2012-03-19,SHORT_GC,2012-03-19 10:00:00+00:00,2012-03-19 14:00:00+00:00,1654.9,1658.2,32.405,32.63,0.5095,81.64,56.93,5890.7
2012-03-20,SHORT_GC,2012-03-20 02:00:00+00:00,2012-03-20 06:00:00+00:00,1658.5,1656.6,32.745,32.64,0.5056,-34.09,-58.8,5856.61
2012-03-20,SHORT_GC,2012-03-20 10:00:00+00:00,2012-03-20 14:00:00+00:00,1648.8,1650.5,32.305,32.34,0.5056,0.7,-24.01,5857.31
2012-03-21,LONG_GC,2012-03-21 02:00:00+00:00,2012-03-21 06:00:00+00:00,1655.0,1650.8,32.24,32.125,0.5134,17.04,-7.67,5874.35
2012-03-21,LONG_GC,2012-03-21 10:00:00+00:00,2012-03-21 14:00:00+00:00,1655.9,1656.4,32.24,32.25,0.5134,-0.13,-24.84,5874.22
2012-03-22,LONG_GC,2012-03-22 02:00:00+00:00,2012-03-22 06:00:00+00:00,1653.1,1649.9,32.28,32.11,0.5129,55.2,30.49,5929.42
2012-03-22,SHORT_GC,2012-03-22 10:00:00+00:00,2012-03-22 14:00:00+00:00,1635.9,1633.9,31.825,31.52,0.5129,-136.44,-161.15,5792.98
2012-03-23,SHORT_GC,2012-03-23 02:00:00+00:00,2012-03-23 06:00:00+00:00,1645.8,1645.0,31.54,31.51,0.5212,-7.64,-32.35,5785.34
2012-03-23,LONG_GC,2012-03-23 10:00:00+00:00,2012-03-23 14:00:00+00:00,1650.8,1662.2,31.675,32.08,0.5212,-97.1,-121.81,5688.24
2012-03-26,SHORT_GC,2012-03-26 02:00:00+00:00,2012-03-26 06:00:00+00:00,1663.5,1662.2,32.225,32.165,0.5159,-17.95,-42.66,5670.29
2012-03-26,LONG_GC,2012-03-26 10:00:00+00:00,2012-03-26 14:00:00+00:00,1660.7,1685.3,32.21,32.76,0.5159,-37.73,-62.44,5632.56
2012-03-27,LONG_GC,2012-03-27 02:00:00+00:00,2012-03-27 06:00:00+00:00,1687.3,1690.5,32.77,32.925,0.5148,-47.79,-72.5,5584.77
2012-03-27,LONG_GC,2012-03-27 10:00:00+00:00,2012-03-27 14:00:00+00:00,1693.3,1690.4,33.075,32.97,0.5148,25.05,0.34,5609.82
2012-03-28,SHORT_GC,2012-03-28 02:00:00+00:00,2012-03-28 06:00:00+00:00,1679.1,1677.7,32.525,32.475,0.5156,-11.78,-36.49,5598.04
2012-03-28,LONG_GC,2012-03-28 10:00:00+00:00,2012-03-28 14:00:00+00:00,1676.8,1674.7,32.53,32.34,0.5156,76.96,52.25,5675.0
2012-03-29,SHORT_GC,2012-03-29 02:00:00+00:00,2012-03-29 06:00:00+00:00,1661.1,1661.7,32.015,32.07,0.5192,22.56,-2.15,5697.56
2012-03-29,SHORT_GC,2012-03-29 10:00:00+00:00,2012-03-29 14:00:00+00:00,1656.2,1658.0,31.905,31.89,0.5192,-25.79,-50.5,5671.77
2012-03-30,LONG_GC,2012-03-30 02:00:00+00:00,2012-03-30 06:00:00+00:00,1663.9,1663.2,32.32,32.275,0.5144,16.15,-8.56,5687.92
2012-03-30,LONG_GC,2012-03-30 10:00:00+00:00,2012-03-30 14:00:00+00:00,1666.6,1664.8,32.47,32.345,0.5144,46.3,21.59,5734.22
2012-04-02,SHORT_GC,2012-04-02 02:00:00+00:00,2012-04-02 06:00:00+00:00,1672.4,1671.1,32.45,32.515,0.5179,46.67,21.96,5780.89
2012-04-02,LONG_GC,2012-04-02 10:00:00+00:00,2012-04-02 14:00:00+00:00,1667.5,1680.9,32.49,33.025,0.5179,-143.1,-167.81,5637.79
2012-04-03,LONG_GC,2012-04-03 02:00:00+00:00,2012-04-03 06:00:00+00:00,1679.3,1680.9,33.02,33.025,0.5088,13.46,-11.25,5651.25
2012-04-03,SHORT_GC,2012-04-03 10:00:00+00:00,2012-04-03 14:00:00+00:00,1678.3,1671.7,32.91,32.855,0.5088,38.02,13.31,5689.27
2012-04-04,SHORT_GC,2012-04-04 02:00:00+00:00,2012-04-04 06:00:00+00:00,1644.5,1645.4,32.325,32.395,0.5048,26.33,1.62,5715.6
2012-04-04,SHORT_GC,2012-04-04 10:00:00+00:00,2012-04-04 14:00:00+00:00,1636.4,1626.1,32.085,31.49,0.5048,-197.33,-222.04,5518.27
2012-04-05,LONG_GC,2012-04-05 02:00:00+00:00,2012-04-05 06:00:00+00:00,1623.7,1627.5,31.38,31.58,0.5176,-65.52,-90.23,5452.75
2012-04-05,SHORT_GC,2012-04-05 10:00:00+00:00,2012-04-05 14:00:00+00:00,1622.5,1630.6,31.3,31.625,0.5176,87.23,62.52,5539.98
2012-04-09,SHORT_GC,2012-04-09 02:00:00+00:00,2012-04-09 06:00:00+00:00,1639.3,1645.3,31.72,31.895,0.5146,30.05,5.34,5570.03
2012-04-09,SHORT_GC,2012-04-09 10:00:00+00:00,2012-04-09 14:00:00+00:00,1641.1,1647.6,31.635,31.635,0.5146,-65.0,-89.71,5505.03
2012-04-10,LONG_GC,2012-04-10 02:00:00+00:00,2012-04-10 06:00:00+00:00,1652.2,1653.9,31.835,31.78,0.5204,45.62,20.91,5550.65
2012-04-10,SHORT_GC,2012-04-10 10:00:00+00:00,2012-04-10 14:00:00+00:00,1644.7,1638.4,31.56,31.365,0.5204,-38.47,-63.18,5512.18
2012-04-11,SHORT_GC,2012-04-11 07:30:00+00:00,2012-04-11 11:30:00+00:00,1657.2,1659.7,31.6,31.645,0.5223,-1.5,-26.21,5510.68
2012-04-11,SHORT_GC,2012-04-11 15:30:00+00:00,2012-04-11 19:30:00+00:00,1658.7,1659.1,31.415,31.545,0.5223,63.9,39.19,5574.58
